,0,1,2,3,4
72,2.0,21.0,0.0,-13.048027038574219,15.890575408935547
73,2.0,20.0,0.0,-13.048027038574219,15.890575408935547
74,2.0,19.0,0.0,-13.048027038574219,15.890575408935547
75,2.0,18.0,0.0,-13.048027038574219,15.890575408935547
76,2.0,17.0,0.0,-13.048027038574219,15.890575408935547
77,2.0,16.0,0.0,-13.048027038574219,15.890575408935547
78,2.0,15.0,0.0,-13.048027038574219,15.890575408935547
79,2.0,14.0,0.0,-13.048027038574219,15.890575408935547
80,2.0,13.0,0.0,-13.048027038574219,15.890575408935547
81,2.0,12.0,0.0,-13.048027038574219,15.890575408935547
82,2.0,11.0,0.0,-13.048027038574219,15.890575408935547
83,2.0,10.0,0.0,-13.048027038574219,15.890575408935547
84,2.0,9.0,0.0,-13.048027038574219,15.890575408935547
85,2.0,8.0,0.0,-13.048027038574219,15.890575408935547
86,2.0,7.0,0.0,-13.048027038574219,15.890575408935547
87,2.0,6.0,0.0,-13.048027038574219,15.890575408935547
88,2.0,5.0,0.0,-13.048027038574219,15.890575408935547
89,2.0,4.0,0.0,-13.048027038574219,15.890575408935547
90,2.0,3.0,0.0,-13.048027038574219,15.890575408935547
91,2.0,2.0,0.0,-13.048027038574219,15.890575408935547
92,2.0,1.0,0.0,-13.048027038574219,15.890575408935547
93,3.0,31.0,0.0,-13.048027038574219,15.890575408935547
94,3.0,30.0,0.0,-13.048027038574219,15.890575408935547
95,3.0,29.0,0.0,-13.048027038574219,15.890575408935547
96,3.0,28.0,0.0,-13.048027038574219,15.890575408935547
97,3.0,27.0,0.0,-13.048027038574219,15.890575408935547
98,3.0,26.0,0.0,-13.048027038574219,15.890575408935547
99,3.0,25.0,0.0,-13.048027038574219,15.890575408935547
100,3.0,24.0,0.0,-13.048027038574219,15.890575408935547
101,3.0,23.0,0.0,-13.048027038574219,15.890575408935547
102,3.0,22.0,0.0,-13.048027038574219,15.890575408935547
103,3.0,21.0,0.0,-13.048027038574219,15.890575408935547
104,3.0,20.0,0.0,-13.048027038574219,15.890575408935547
105,3.0,19.0,0.0,-13.048027038574219,15.890575408935547
106,3.0,18.0,0.0,-13.048027038574219,15.890575408935547
107,3.0,17.0,0.0,-13.048027038574219,15.890575408935547
108,3.0,16.0,0.0,-13.048027038574219,15.890575408935547
109,3.0,15.0,0.0,-13.048027038574219,15.890575408935547
110,3.0,14.0,0.0,-13.048027038574219,15.890575408935547
111,3.0,13.0,0.0,-13.048027038574219,15.890575408935547
112,3.0,12.0,0.0,-13.048027038574219,15.890575408935547
113,3.0,11.0,0.0,-13.048027038574219,15.890575408935547
114,3.0,10.0,0.0,-13.048027038574219,15.890575408935547
115,3.0,9.0,0.0,-13.048027038574219,15.890575408935547
116,3.0,8.0,0.0,-13.048027038574219,15.890575408935547
117,3.0,7.0,0.0,-13.048027038574219,15.890575408935547
118,3.0,6.0,0.0,-13.048027038574219,15.890575408935547
119,3.0,5.0,0.0,-13.048027038574219,15.890575408935547
120,3.0,4.0,0.0,-13.048027038574219,15.890575408935547
121,3.0,3.0,0.0,-13.048027038574219,15.890575408935547
122,3.0,2.0,0.0,-13.048027038574219,15.890575408935547
123,3.0,1.0,0.0,-13.048027038574219,15.890575408935547
124,4.0,31.0,0.0,-13.048027038574219,15.890575408935547
125,4.0,30.0,0.0,-13.048027038574219,15.890575408935547
126,4.0,29.0,0.0,-13.048027038574219,15.890575408935547
127,4.0,28.0,0.0,-13.048027038574219,15.890575408935547
128,4.0,27.0,0.0,-13.048027038574219,15.890575408935547
129,4.0,26.0,0.0,-13.048027038574219,15.890575408935547
130,4.0,25.0,0.0,-13.048027038574219,15.890575408935547
131,4.0,24.0,0.0,-13.048027038574219,15.890575408935547
132,4.0,23.0,0.0,-13.048027038574219,15.890575408935547
133,4.0,22.0,0.0,-13.048027038574219,15.890575408935547
134,4.0,21.0,0.0,-13.048027038574219,15.890575408935547
135,4.0,20.0,0.0,-13.048027038574219,15.890575408935547
136,4.0,19.0,0.0,-13.048027038574219,15.890575408935547
137,4.0,18.0,0.0,-13.048027038574219,15.890575408935547
138,4.0,17.0,0.0,-13.048027038574219,15.890575408935547
139,4.0,16.0,0.0,-13.048027038574219,15.890575408935547
140,4.0,15.0,0.0,-13.048027038574219,15.890575408935547
141,4.0,14.0,0.0,-13.048027038574219,15.890575408935547
142,4.0,13.0,0.0,-13.048027038574219,15.890575408935547
143,4.0,12.0,0.0,-13.048027038574219,15.890575408935547
144,4.0,11.0,0.0,-13.048027038574219,15.890575408935547
145,4.0,10.0,0.0,-13.048027038574219,15.890575408935547
146,4.0,9.0,0.0,-13.048027038574219,15.890575408935547
147,4.0,8.0,0.0,-13.048027038574219,15.890575408935547
148,4.0,7.0,0.0,-13.048027038574219,15.890575408935547
149,4.0,6.0,0.0,-13.048027038574219,15.890575408935547
150,4.0,5.0,0.0,-13.048027038574219,15.890575408935547
151,4.0,4.0,0.0,-13.048027038574219,15.890575408935547
152,4.0,3.0,0.0,-13.048027038574219,15.890575408935547
153,4.0,2.0,0.0,-13.048027038574219,15.890575408935547
154,4.0,1.0,0.0,-13.048027038574219,15.890575408935547
155,5.0,31.0,0.0,-13.048027038574219,15.890575408935547
156,5.0,30.0,0.0,-13.048027038574219,15.890575408935547
157,5.0,29.0,0.0,-13.048027038574219,15.890575408935547
158,5.0,28.0,0.0,-13.048027038574219,15.890575408935547
159,5.0,27.0,0.0,-13.048027038574219,15.890575408935547
160,5.0,26.0,0.0,-13.048027038574219,15.890575408935547
161,5.0,25.0,0.0,-13.048027038574219,15.890575408935547
162,5.0,24.0,0.0,-13.048027038574219,15.890575408935547
163,5.0,23.0,0.0,-13.048027038574219,15.890575408935547
164,5.0,22.0,0.0,-13.048027038574219,15.890575408935547
165,5.0,21.0,0.0,-13.048027038574219,15.890575408935547
166,5.0,20.0,0.0,-13.048027038574219,15.890575408935547
167,5.0,19.0,0.0,-13.048027038574219,15.890575408935547
168,5.0,18.0,0.0,-13.048027038574219,15.890575408935547
169,5.0,17.0,0.0,-13.048027038574219,15.890575408935547
170,5.0,16.0,0.0,-13.048027038574219,15.890575408935547
171,5.0,15.0,0.0,-13.048027038574219,15.890575408935547
172,5.0,14.0,0.0,-13.048027038574219,15.890575408935547
173,5.0,13.0,0.0,-13.048027038574219,15.890575408935547
174,5.0,12.0,0.0,-13.048027038574219,15.890575408935547
175,5.0,11.0,0.0,-13.048027038574219,15.890575408935547
176,5.0,10.0,0.0,-13.048027038574219,15.890575408935547
177,5.0,9.0,0.0,-13.048027038574219,15.890575408935547
178,5.0,8.0,0.0,-13.048027038574219,15.890575408935547
179,5.0,7.0,0.0,-13.048027038574219,15.890575408935547
180,5.0,6.0,0.0,-13.048027038574219,15.890575408935547
181,5.0,5.0,0.0,-13.048027038574219,15.890575408935547
182,5.0,4.0,0.0,-13.048027038574219,15.890575408935547
183,5.0,3.0,0.0,-13.048027038574219,15.890575408935547
184,5.0,2.0,0.0,-13.048027038574219,15.890575408935547
185,5.0,1.0,0.0,-13.048027038574219,15.890575408935547
186,6.0,31.0,0.0,-13.048027038574219,15.890575408935547
187,6.0,30.0,0.0,-13.048027038574219,15.890575408935547
188,6.0,29.0,0.0,-13.048027038574219,15.890575408935547
189,6.0,28.0,0.0,-13.048027038574219,15.890575408935547
190,6.0,27.0,0.0,-13.048027038574219,15.890575408935547
191,6.0,26.0,0.0,-13.048027038574219,15.890575408935547
192,6.0,25.0,0.0,-13.048027038574219,15.890575408935547
193,6.0,24.0,0.0,-13.048027038574219,15.890575408935547
194,6.0,23.0,0.0,-13.048027038574219,15.890575408935547
