,0,1,2,3,4
149,4.0,6.0,0.0,-0.4779098331928253,1.9101728200912476
150,4.0,5.0,0.0,-0.4779098331928253,1.9101728200912476
151,4.0,4.0,0.0,-0.4779098331928253,1.9101728200912476
152,4.0,3.0,0.0,-0.4779098331928253,1.9101728200912476
153,4.0,2.0,0.0,-0.4779098331928253,1.9101728200912476
154,4.0,1.0,0.0,-0.4779098331928253,1.9101728200912476
155,5.0,31.0,0.0,-0.4779098331928253,1.9101728200912476
156,5.0,30.0,0.0,-0.4779098331928253,1.9101728200912476
157,5.0,29.0,0.0,-0.4779098331928253,1.9101728200912476
158,5.0,28.0,0.0,-0.4779098331928253,1.9101728200912476
159,5.0,27.0,0.0,-0.4779098331928253,1.9101728200912476
160,5.0,26.0,0.0,-0.4779098331928253,1.9101728200912476
161,5.0,25.0,0.0,-0.4779098331928253,1.9101728200912476
162,5.0,24.0,0.0,-0.4779098331928253,1.9101728200912476
163,5.0,23.0,0.0,-0.4779098331928253,1.9101728200912476
164,5.0,22.0,0.0,-0.4779098331928253,1.9101728200912476
165,5.0,21.0,0.0,-0.4779098331928253,1.9101728200912476
166,5.0,20.0,0.0,-0.4779098331928253,1.9101728200912476
167,5.0,19.0,0.0,-0.4779098331928253,1.9101728200912476
168,5.0,18.0,0.0,-0.4779098331928253,1.9101728200912476
169,5.0,17.0,0.0,-0.4779098331928253,1.9101728200912476
170,5.0,16.0,0.0,-0.4779098331928253,1.9101728200912476
171,5.0,15.0,0.0,-0.4779098331928253,1.9101728200912476
172,5.0,14.0,0.0,-0.4779098331928253,1.9101728200912476
173,5.0,13.0,0.0,-0.4779098331928253,1.9101728200912476
174,5.0,12.0,0.0,-0.4779098331928253,1.9101728200912476
175,5.0,11.0,0.0,-0.4779098331928253,1.9101728200912476
176,5.0,10.0,0.0,-0.4779098331928253,1.9101728200912476
177,5.0,9.0,0.0,-0.4779098331928253,1.9101728200912476
178,5.0,8.0,0.0,-0.4779098331928253,1.9101728200912476
179,5.0,7.0,0.0,-0.4779098331928253,1.9101728200912476
180,5.0,6.0,0.0,-0.4779098331928253,1.9101728200912476
181,5.0,5.0,0.0,-0.4779098331928253,1.9101728200912476
182,5.0,4.0,0.0,-0.4779098331928253,1.9101728200912476
183,5.0,3.0,0.0,-0.4779098331928253,1.9101728200912476
184,5.0,2.0,0.0,-0.4779098331928253,1.9101728200912476
185,5.0,1.0,0.0,-0.4779098331928253,1.9101728200912476
186,6.0,31.0,0.0,-0.4779098331928253,1.9101728200912476
187,6.0,30.0,0.0,-0.4779098331928253,1.9101728200912476
188,6.0,29.0,0.0,-0.4779098331928253,1.9101728200912476
189,6.0,28.0,0.0,-0.4779098331928253,1.9101728200912476
190,6.0,27.0,0.0,-0.4779098331928253,1.9101728200912476
191,6.0,26.0,0.0,-0.4779098331928253,1.9101728200912476
192,6.0,25.0,0.0,-0.4779098331928253,1.9101728200912476
193,6.0,24.0,0.0,-0.4779098331928253,1.9101728200912476
194,6.0,23.0,0.0,-0.4779098331928253,1.9101728200912476
195,6.0,22.0,0.0,-0.4779098331928253,1.9101728200912476
196,6.0,21.0,0.0,-0.4779098331928253,1.9101728200912476
197,6.0,20.0,0.0,-0.4779098331928253,1.9101728200912476
198,6.0,19.0,0.0,-0.4779098331928253,1.9101728200912476
199,6.0,18.0,0.0,-0.4779098331928253,1.9101728200912476
200,6.0,17.0,0.0,-0.4779098331928253,1.9101728200912476
201,6.0,16.0,0.0,-0.4779098331928253,1.9101728200912476
202,6.0,15.0,0.0,-0.4779098331928253,1.9101728200912476
203,6.0,14.0,0.0,-0.4779098331928253,1.9101728200912476
204,6.0,13.0,0.0,-0.4779098331928253,1.9101728200912476
205,6.0,12.0,0.0,-0.4779098331928253,1.9101728200912476
206,6.0,11.0,0.0,-0.4779098331928253,1.9101728200912476
207,6.0,10.0,0.0,-0.4779098331928253,1.9101728200912476
208,6.0,9.0,0.0,-0.4779098331928253,1.9101728200912476
209,6.0,8.0,0.0,-0.4779098331928253,1.9101728200912476
210,6.0,7.0,0.0,-0.4779098331928253,1.9101728200912476
211,6.0,6.0,0.0,-0.4779098331928253,1.9101728200912476
212,6.0,5.0,0.0,-0.4779098331928253,1.9101728200912476
213,6.0,4.0,0.0,-0.4779098331928253,1.9101728200912476
214,6.0,3.0,0.0,-0.4779098331928253,1.9101728200912476
215,6.0,2.0,0.0,-0.4779098331928253,1.9101728200912476
216,6.0,1.0,0.0,-0.4779098331928253,1.9101728200912476
217,7.0,31.0,0.0,-0.4779098331928253,1.9101728200912476
218,7.0,30.0,0.0,-0.4779098331928253,1.9101728200912476
219,7.0,29.0,0.0,-0.4779098331928253,1.9101728200912476
220,7.0,28.0,0.0,-0.4779098331928253,1.9101728200912476
221,7.0,27.0,0.0,-0.4779098331928253,1.9101728200912476
222,7.0,26.0,0.0,-0.4779098331928253,1.9101728200912476
223,7.0,25.0,0.0,-0.4779098331928253,1.9101728200912476
224,7.0,24.0,0.0,-0.4779098331928253,1.9101728200912476
225,7.0,23.0,0.0,-0.4779098331928253,1.9101728200912476
226,7.0,22.0,0.0,-0.4779098331928253,1.9101728200912476
227,7.0,21.0,0.0,-0.4779098331928253,1.9101728200912476
228,7.0,20.0,0.0,-0.4779098331928253,1.9101728200912476
229,7.0,19.0,0.0,-0.4779098331928253,1.9101728200912476
230,7.0,18.0,0.0,-0.4779098331928253,1.9101728200912476
231,7.0,17.0,0.0,-0.4779098331928253,1.9101728200912476
232,7.0,16.0,0.0,-0.4779098331928253,1.9101728200912476
233,7.0,15.0,0.0,-0.4779098331928253,1.9101728200912476
234,7.0,14.0,0.0,-0.4779098331928253,1.9101728200912476
235,7.0,13.0,0.0,-0.4779098331928253,1.9101728200912476
236,7.0,12.0,0.0,-0.4779098331928253,1.9101728200912476
237,7.0,11.0,0.0,-0.4779098331928253,1.9101728200912476
238,7.0,10.0,0.0,-0.4779098331928253,1.9101728200912476
239,7.0,9.0,0.0,-0.4779098331928253,1.9101728200912476
240,7.0,8.0,0.0,-0.4779098331928253,1.9101728200912476
241,7.0,7.0,0.0,-0.4779098331928253,1.9101728200912476
242,7.0,6.0,0.0,-0.4779098331928253,1.9101728200912476
243,7.0,5.0,0.0,-0.4779098331928253,1.9101728200912476
244,7.0,4.0,0.0,-0.4779098331928253,1.9101728200912476
245,7.0,3.0,0.0,-0.4779098331928253,1.9101728200912476
246,7.0,2.0,0.0,-0.4779098331928253,1.9101728200912476
247,7.0,1.0,0.0,-0.4779098331928253,1.9101728200912476
248,8.0,31.0,0.0,-0.4779098331928253,1.9101728200912476
249,8.0,30.0,0.0,-0.4779098331928253,1.9101728200912476
250,8.0,29.0,0.0,-0.4779098331928253,1.9101728200912476
251,8.0,28.0,0.0,-0.4779098331928253,1.9101728200912476
252,8.0,27.0,0.0,-0.4779098331928253,1.9101728200912476
253,8.0,26.0,0.0,-0.4779098331928253,1.9101728200912476
254,8.0,25.0,0.0,-0.4779098331928253,1.9101728200912476
255,8.0,24.0,0.0,-0.4779098331928253,1.9101728200912476
256,8.0,23.0,0.0,-0.4779098331928253,1.9101728200912476
257,8.0,22.0,0.0,-0.4779098331928253,1.9101728200912476
258,8.0,21.0,0.0,-0.4779098331928253,1.9101728200912476
259,8.0,20.0,0.0,-0.4779098331928253,1.9101728200912476
260,8.0,19.0,0.0,-0.4779098331928253,1.9101728200912476
261,8.0,18.0,0.0,-0.4779098331928253,1.9101728200912476
262,8.0,17.0,0.0,-0.4779098331928253,1.9101728200912476
263,8.0,16.0,0.0,-0.4779098331928253,1.9101728200912476
264,8.0,15.0,0.0,-0.4779098331928253,1.9101728200912476
265,8.0,14.0,0.0,-0.4779098331928253,1.9101728200912476
266,8.0,13.0,0.0,-0.4779098331928253,1.9101728200912476
267,8.0,12.0,0.0,-0.4779098331928253,1.9101728200912476
268,8.0,11.0,0.0,-0.4779098331928253,1.9101728200912476
269,8.0,10.0,0.0,-0.4779098331928253,1.9101728200912476
270,8.0,9.0,0.0,-0.4779098331928253,1.9101728200912476
271,8.0,8.0,0.0,-0.4779098331928253,1.9101728200912476
272,8.0,7.0,0.0,-0.4779098331928253,1.9101728200912476
273,8.0,6.0,0.0,-0.4779098331928253,1.9101728200912476
274,8.0,5.0,0.0,-0.4779098331928253,1.9101728200912476
275,8.0,4.0,0.0,-0.4779098331928253,1.9101728200912476
276,8.0,3.0,0.0,-0.4779098331928253,1.9101728200912476
277,8.0,2.0,0.0,-0.4779098331928253,1.9101728200912476
278,8.0,1.0,0.0,-0.4779098331928253,1.9101728200912476
279,9.0,31.0,0.0,-0.4779098331928253,1.9101728200912476
280,9.0,30.0,0.0,-0.4779098331928253,1.9101728200912476
281,9.0,29.0,0.0,-0.4779098331928253,1.9101728200912476
282,9.0,28.0,0.0,-0.4779098331928253,1.9101728200912476
283,9.0,27.0,0.0,-0.4779098331928253,1.9101728200912476
284,9.0,26.0,0.0,-0.4779098331928253,1.9101728200912476
285,9.0,25.0,0.0,-0.4779098331928253,1.9101728200912476
286,9.0,24.0,0.0,-0.4779098331928253,1.9101728200912476
287,9.0,23.0,0.0,0.0,0.0
288,9.0,22.0,0.0,0.0,0.0
289,9.0,21.0,0.0,0.0,0.0
290,9.0,20.0,0.0,0.0,0.0
291,9.0,19.0,0.0,0.0,0.0
292,9.0,18.0,0.0,0.0,0.0
293,9.0,17.0,0.0,0.0,0.0
294,9.0,16.0,0.0,0.0,0.0
295,9.0,15.0,0.0,0.0,0.0
296,9.0,14.0,0.0,0.0,0.0
297,9.0,13.0,0.0,0.0,0.0
298,9.0,12.0,0.0,0.0,0.0
299,9.0,11.0,0.0,0.0,0.0
300,9.0,10.0,0.0,0.0,0.0
301,9.0,9.0,0.0,0.0,0.0
302,9.0,8.0,0.0,0.0,0.0
303,9.0,7.0,0.0,0.0,0.0
304,9.0,6.0,0.0,0.0,0.0
305,9.0,5.0,0.0,0.0,0.0
306,9.0,4.0,0.0,0.0,0.0
307,9.0,3.0,0.0,0.0,0.0
308,9.0,2.0,0.0,0.0,0.0
309,9.0,1.0,0.0,0.0,0.0
310,10.0,31.0,0.0,0.0,0.0
311,10.0,30.0,0.0,0.0,0.0
312,10.0,29.0,0.0,0.0,0.0
313,10.0,28.0,0.0,0.0,0.0
314,10.0,27.0,0.0,0.0,0.0
315,10.0,26.0,0.0,0.0,0.0
316,10.0,25.0,0.0,0.0,0.0
317,10.0,24.0,0.0,0.0,0.0
318,10.0,23.0,0.0,0.0,0.0
319,10.0,22.0,0.0,0.0,0.0
320,10.0,21.0,0.0,0.0,0.0
321,10.0,20.0,0.0,0.0,0.0
322,10.0,19.0,0.0,0.0,0.0
323,10.0,18.0,0.0,0.0,0.0
324,10.0,17.0,0.0,0.0,0.0
325,10.0,16.0,0.0,0.0,0.0
326,10.0,15.0,0.0,0.0,0.0
327,10.0,14.0,0.0,0.0,0.0
328,10.0,13.0,0.0,0.0,0.0
329,10.0,12.0,0.0,0.0,0.0
330,10.0,11.0,0.0,0.0,0.0
331,10.0,10.0,0.0,0.0,0.0
332,10.0,9.0,0.0,0.0,0.0
333,10.0,8.0,0.0,0.0,0.0
334,10.0,7.0,0.0,0.0,0.0
335,10.0,6.0,0.0,0.0,0.0
336,10.0,5.0,0.0,0.0,0.0
337,10.0,4.0,0.0,0.0,0.0
338,10.0,3.0,0.0,0.0,0.0
339,10.0,2.0,0.0,0.0,0.0
340,10.0,1.0,0.0,0.0,0.0
341,11.0,31.0,0.0,0.0,0.0
342,11.0,30.0,0.0,0.0,0.0
343,11.0,29.0,0.0,0.0,0.0
344,11.0,28.0,0.0,0.0,0.0
345,11.0,27.0,0.0,0.0,0.0
346,11.0,26.0,0.0,0.0,0.0
347,11.0,25.0,0.0,0.0,0.0
348,11.0,24.0,0.0,0.0,0.0
349,11.0,23.0,0.0,0.0,0.0
350,11.0,22.0,0.0,0.0,0.0
351,11.0,21.0,0.0,0.0,0.0
352,11.0,20.0,0.0,0.0,0.0
353,11.0,19.0,0.0,0.0,0.0
354,11.0,18.0,0.0,0.0,0.0
355,11.0,17.0,0.0,0.0,0.0
356,11.0,16.0,0.0,0.0,0.0
357,11.0,15.0,0.0,0.0,0.0
358,11.0,14.0,0.0,0.0,0.0
359,11.0,13.0,0.0,0.0,0.0
360,11.0,12.0,0.0,0.0,0.0
361,11.0,11.0,0.0,0.0,0.0
362,11.0,10.0,0.0,0.0,0.0
363,11.0,9.0,0.0,0.0,0.0
364,11.0,8.0,0.0,0.0,0.0
365,11.0,7.0,0.0,0.0,0.0
366,11.0,6.0,0.0,0.0,0.0
367,11.0,5.0,0.0,0.0,0.0
368,11.0,4.0,0.0,0.0,0.0
369,11.0,3.0,0.0,0.0,0.0
370,11.0,2.0,0.0,0.0,0.0
371,11.0,1.0,0.0,0.0,0.0
372,12.0,31.0,0.0,0.0,0.0
373,12.0,30.0,0.0,0.0,0.0
374,12.0,29.0,0.0,0.0,0.0
375,12.0,28.0,0.0,0.0,0.0
376,12.0,27.0,0.0,0.0,0.0
377,12.0,26.0,0.0,0.0,0.0
378,12.0,25.0,0.0,0.0,0.0
379,12.0,24.0,0.0,0.0,0.0
380,12.0,23.0,0.0,0.0,0.0
381,12.0,22.0,0.0,0.0,0.0
382,12.0,21.0,0.0,0.0,0.0
383,12.0,20.0,0.0,0.0,0.0
384,12.0,19.0,0.0,0.0,0.0
385,12.0,18.0,0.0,0.0,0.0
386,12.0,17.0,0.0,0.0,0.0
387,12.0,16.0,0.0,0.0,0.0
388,12.0,15.0,0.0,0.0,0.0
389,12.0,14.0,0.0,0.0,0.0
390,12.0,13.0,0.0,0.0,0.0
391,12.0,12.0,0.0,0.0,0.0
392,12.0,11.0,0.0,0.0,0.0
393,12.0,10.0,0.0,0.0,0.0
394,12.0,9.0,0.0,0.0,0.0
395,12.0,8.0,0.0,0.0,0.0
396,12.0,7.0,0.0,0.0,0.0
397,12.0,6.0,0.0,0.0,0.0
398,12.0,5.0,0.0,0.0,0.0
399,12.0,4.0,0.0,0.0,0.0
400,12.0,3.0,0.0,0.0,0.0
401,12.0,2.0,0.0,0.0,0.0
402,12.0,1.0,0.0,0.0,0.0
403,13.0,31.0,0.0,0.0,0.0
404,13.0,30.0,0.0,0.0,0.0
405,13.0,29.0,0.0,0.0,0.0
406,13.0,28.0,0.0,0.0,0.0
407,13.0,27.0,0.0,0.0,0.0
408,13.0,26.0,0.0,0.0,0.0
409,13.0,25.0,0.0,0.0,0.0
410,13.0,24.0,0.0,0.0,0.0
411,13.0,23.0,0.0,0.0,0.0
412,13.0,22.0,0.0,0.0,0.0
413,13.0,21.0,0.0,0.0,0.0
414,13.0,20.0,0.0,0.0,0.0
415,13.0,19.0,0.0,0.0,0.0
416,13.0,18.0,0.0,0.0,0.0
417,13.0,17.0,0.0,0.0,0.0
418,13.0,16.0,0.0,0.0,0.0
419,13.0,15.0,0.0,0.0,0.0
420,13.0,14.0,0.0,0.0,0.0
421,13.0,13.0,0.0,0.0,0.0
422,13.0,12.0,0.0,0.0,0.0
423,13.0,11.0,0.0,0.0,0.0
424,13.0,10.0,0.0,0.0,0.0
425,13.0,9.0,0.0,0.0,0.0
426,13.0,8.0,0.0,0.0,0.0
427,13.0,7.0,0.0,0.0,0.0
428,13.0,6.0,0.0,0.0,0.0
429,13.0,5.0,0.0,0.0,0.0
430,13.0,4.0,0.0,0.0,0.0
431,13.0,3.0,0.0,0.0,0.0
432,13.0,2.0,0.0,0.0,0.0
433,13.0,1.0,0.0,0.0,0.0
434,14.0,31.0,0.0,0.0,0.0
435,14.0,30.0,0.0,0.0,0.0
436,14.0,29.0,0.0,0.0,0.0
437,14.0,28.0,0.0,0.0,0.0
438,14.0,27.0,0.0,0.0,0.0
439,14.0,26.0,0.0,0.0,0.0
440,14.0,25.0,0.0,0.0,0.0
441,14.0,24.0,0.0,0.0,0.0
442,14.0,23.0,0.0,0.0,0.0
443,14.0,22.0,0.0,0.0,0.0
444,14.0,21.0,0.0,0.0,0.0
445,14.0,20.0,0.0,0.0,0.0
446,14.0,19.0,0.0,0.0,0.0
447,14.0,18.0,0.0,0.0,0.0
448,14.0,17.0,0.0,0.0,0.0
449,14.0,16.0,0.0,0.0,0.0
450,14.0,15.0,0.0,0.0,0.0
451,14.0,14.0,0.0,0.0,0.0
452,14.0,13.0,0.0,0.0,0.0
453,14.0,12.0,0.0,0.0,0.0
454,14.0,11.0,0.0,0.0,0.0
455,14.0,10.0,0.0,0.0,0.0
456,14.0,9.0,0.0,0.0,0.0
457,14.0,8.0,0.0,0.0,0.0
458,14.0,7.0,0.0,0.0,0.0
459,14.0,6.0,0.0,0.0,0.0
460,14.0,5.0,0.0,0.0,0.0
461,14.0,4.0,0.0,0.0,0.0
462,14.0,3.0,0.0,0.0,0.0
463,14.0,2.0,0.0,0.0,0.0
464,14.0,1.0,0.0,0.0,0.0
465,15.0,31.0,0.0,0.0,0.0
466,15.0,30.0,0.0,0.0,0.0
467,15.0,29.0,0.0,0.0,0.0
468,15.0,28.0,0.0,0.0,0.0
469,15.0,27.0,0.0,0.0,0.0
470,15.0,26.0,0.0,0.0,0.0
471,15.0,25.0,0.0,0.0,0.0
472,15.0,24.0,0.0,0.0,0.0
473,15.0,23.0,0.0,0.0,0.0
474,15.0,22.0,0.0,0.0,0.0
475,15.0,21.0,0.0,0.0,0.0
476,15.0,20.0,0.0,0.0,0.0
477,15.0,19.0,0.0,0.0,0.0
478,15.0,18.0,0.0,0.0,0.0
479,15.0,17.0,0.0,0.0,0.0
480,15.0,16.0,0.0,0.0,0.0
481,15.0,15.0,0.0,0.0,0.0
482,15.0,14.0,0.0,0.0,0.0
483,15.0,13.0,0.0,0.0,0.0
484,15.0,12.0,0.0,0.0,0.0
485,15.0,11.0,0.0,0.0,0.0
486,15.0,10.0,0.0,0.0,0.0
487,15.0,9.0,0.0,0.0,0.0
488,15.0,8.0,0.0,0.0,0.0
489,15.0,7.0,0.0,0.0,0.0
490,15.0,6.0,0.0,0.0,0.0
